Time,Day,Event,Truck,Tank,Truck State,Tank State,Truck Location,Tank Location
41865,30,TRUCK_RETURN_ARRIVED,3,6,IDLE_AT_A,EMPTY_AT_A,POINT_A,POINT_A
41865,30,TRUCK_RETURN_DEPARTED,4,2,DRIVING_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A
41865,30,TANK_FILL_STARTED,,6,,FILLING,,POINT_A
41970,30,TRUCK_RETURN_ARRIVED,4,2,IDLE_AT_A,EMPTY_AT_A,POINT_A,POINT_A
41970,30,TANK_FILL_STARTED,,2,,FILLING,,POINT_A
41985,30,TANK_FILL_COMPLETED,,6,,READY_AT_A,,POINT_A
42090,30,TANK_FILL_COMPLETED,,2,,READY_AT_A,,POINT_A
42120,30,DISPATCH_READY,,,,,,
42120,30,TRUCK_DEPARTED,3,6,DRIVING_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C
42120,30,TRUCK_DEPARTED,4,2,DRIVING_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C,IN_TRANSIT_TO_C
42225,30,SUPPLY_STARTED,,4,,SUPPLYING,,POINT_C
42225,30,TRUCK_ARRIVED,3,6,IDLE_AT_C,WAITING_AT_C,POINT_C,POINT_C
42225,30,TRUCK_ARRIVED,4,2,IDLE_AT_C,WAITING_AT_C,POINT_C,POINT_C
42285,30,TANK_EMPTY,,3,,EMPTY_AT_C,,POINT_C
42285,30,TRUCK_RETURN_DEPARTED,5,3,DRIVING_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A,IN_TRANSIT_TO_A
42390,30,TRUCK_RETURN_ARRIVED,5,3,IDLE_AT_A,EMPTY_AT_A,POINT_A,POINT_A
42390,30,TANK_FILL_STARTED,,3,,FILLING,,POINT_A
42510,30,TANK_FILL_COMPLETED,,3,,READY_AT_A,,POINT_A
42645,30,SUPPLY_STARTED,,5,,SUPPLYING,,POINT_C
42705,30,TANK_EMPTY,,4,,EMPTY_AT_C,,POINT_C
